GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003598073	86101052	86101217	7	939	1104	86101052	86101217	0	1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00002433828	86098524	86098595	8	1105	1176	86098524	86098595	1	1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003562222	86067773	86067955	9	1177	1359	86067773	86067955	1	1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003535929	86064266	86064390	10	1360	1484	86064266	86064390	1	0
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003648739	86031368	86031431	11	1485	1548	86031368	86031431	0	1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003503801	86029197	86029274	12	1549	1626	86029197	86029274	1	1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003806022	86359658	86360053	1					-1	-1
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003812063	86107223	86107352	4	717	740	86107223	86107246	-1	0
ENSG00000109339	ENST00000642006	ENSP00000493199	-1	ENSE00003813093	86016250	86017375	13	1627	1643	86017359	86017375	1	-1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003470811	86194336	86194407	3	196	261	86194336	86194401	-1	0
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003615544	86159298	86159467	4	262	431	86159298	86159467	0	2
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003786679	86107223	86107352	5	432	561	86107223	86107352	2	0
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003518397	86103186	86103244	6	562	620	86103186	86103244	0	2
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003523984	86101894	86102032	7	621	759	86101894	86102032	2	0
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003598073	86101052	86101217	8	760	925	86101052	86101217	0	1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00002433828	86098524	86098595	9	926	997	86098524	86098595	1	1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003562222	86067773	86067955	10	998	1180	86067773	86067955	1	1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003535929	86064266	86064390	11	1181	1305	86064266	86064390	1	0
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003648739	86031368	86031431	12	1306	1369	86031368	86031431	0	1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003813767	86029197	86029287	13	1370	1425	86029232	86029287	1	-1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003812073	86359658	86359731	1					-1	-1
ENSG00000109339	ENST00000641405	ENSP00000493009	-1	ENSE00003812568	86016367	86017375	14					-1	-1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003786679	86107223	86107352	6	962	1091	86107223	86107352	2	0
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003518397	86103186	86103244	7	1092	1150	86103186	86103244	0	2
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003523984	86101894	86102032	8	1151	1289	86101894	86102032	2	0
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003598073	86101052	86101217	9	1290	1455	86101052	86101217	0	1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00002433828	86098524	86098595	10	1456	1527	86098524	86098595	1	1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003562222	86067773	86067955	11	1528	1710	86067773	86067955	1	1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003535929	86064266	86064390	12	1711	1835	86064266	86064390	1	0
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003648739	86031368	86031431	13	1836	1899	86031368	86031431	0	1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003503801	86029197	86029274	14	1900	1977	86029197	86029274	1	1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00001520792	86194309	86194407	4					-1	-1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003606869	86159298	86159467	5	840	961	86159298	86159419	-1	2
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003813846	86321844	86322029	3					-1	-1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003812874	86359658	86360048	1					-1	-1
ENSG00000109339	ENST00000641724	ENSP00000493038	-1	ENSE00003813718	86016368	86017370	15	1978	2120	86017228	86017370	1	-1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003813268	86359658	86360060	1					-1	-1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003518397	86103186	86103244	5	721	779	86103186	86103244	0	2
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003523984	86101894	86102032	6	780	918	86101894	86102032	2	0
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003598073	86101052	86101217	7	919	1084	86101052	86101217	0	1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00002433828	86098524	86098595	8	1085	1156	86098524	86098595	1	1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003562222	86067773	86067955	9	1157	1339	86067773	86067955	1	1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003535929	86064266	86064390	10	1340	1464	86064266	86064390	1	0
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003648739	86031368	86031431	11	1465	1528	86031368	86031431	0	1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003503801	86029197	86029274	12	1529	1606	86029197	86029274	1	1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003812063	86107223	86107352	4	697	720	86107223	86107246	-1	0
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003591084	86194336	86194407	3					-1	-1
ENSG00000109339	ENST00000641047	ENSP00000493455	-1	ENSE00003812525	86016436	86017375	13	1607	1623	86017359	86017375	1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003673982	86107223	86107352	5					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003655697	86103186	86103244	6					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003654344	86101894	86102032	7					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003624416	86067773	86067955	9					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003648648	86064266	86064390	10					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003564294	86031368	86031431	11					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003460717	86029197	86029274	12					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003591084	86194336	86194407	3					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003813575	86357638	86357740	1					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003592607	86159298	86159467	4					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003811505	86098524	86101217	8					-1	-1
ENSG00000109339	ENST00000641985		-1	ENSE00003812676	86016445	86017370	13					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003786679	86107223	86107352	5	742	871	86107223	86107352	2	0
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003606869	86159298	86159467	4	620	741	86159298	86159419	-1	2
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003583177	86101052	86101217	7					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003807041	86098524	86098595	8					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003624416	86067773	86067955	9					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003648648	86064266	86064390	10					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003564294	86031368	86031431	11					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003460717	86029197	86029274	12					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003504799	86101894	86102032	6	872	937	86101967	86102032	0	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003811576	86359658	86360014	1					-1	-1
ENSG00000109339	ENST00000641317	ENSP00000493336	-1	ENSE00003812476	86016478	86017375	13					-1	-1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003786679	86107223	86107352	5	755	884	86107223	86107352	2	0
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003518397	86103186	86103244	6	885	943	86103186	86103244	0	2
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003523984	86101894	86102032	7	944	1082	86101894	86102032	2	0
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003598073	86101052	86101217	8	1083	1248	86101052	86101217	0	1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00002433828	86098524	86098595	9	1249	1320	86098524	86098595	1	1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003562222	86067773	86067955	10	1321	1503	86067773	86067955	1	1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003535929	86064266	86064390	11	1504	1628	86064266	86064390	1	0
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003648739	86031368	86031431	12	1629	1692	86031368	86031431	0	1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003503801	86029197	86029274	13	1693	1770	86029197	86029274	1	1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003606869	86159298	86159467	4	633	754	86159298	86159419	-1	2
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00002020872	86359658	86360027	1					-1	-1
ENSG00000109339	ENST00000359221	ENSP00000352157	-1	ENSE00003805993	86016478	86017375	14	1771	1787	86017359	86017375	1	-1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003470811	86194336	86194407	3	516	581	86194336	86194401	-1	0
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003615544	86159298	86159467	4	582	751	86159298	86159467	0	2
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003786679	86107223	86107352	5	752	881	86107223	86107352	2	0
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003518397	86103186	86103244	6	882	940	86103186	86103244	0	2
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003523984	86101894	86102032	7	941	1079	86101894	86102032	2	0
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003598073	86101052	86101217	8	1080	1245	86101052	86101217	0	1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00002433828	86098524	86098595	9	1246	1317	86098524	86098595	1	1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003562222	86067773	86067955	10	1318	1500	86067773	86067955	1	1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003535929	86064266	86064390	11	1501	1625	86064266	86064390	1	0
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003648739	86031368	86031431	12	1626	1689	86031368	86031431	0	1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003503801	86029197	86029274	13	1690	1767	86029197	86029274	1	1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003812033	86359658	86360051	1					-1	-1
ENSG00000109339	ENST00000395157	ENSP00000378586	-1	ENSE00003805993	86016478	86017375	14	1768	1784	86017359	86017375	1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00002045785	86194319	86194407	3	231	313	86194319	86194401	-1	2
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003809516	86159298	86159467	4	314	365	86159416	86159467	2	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003673982	86107223	86107352	5					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003655697	86103186	86103244	6					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003654344	86101894	86102032	7					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003583177	86101052	86101217	8					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003624416	86067773	86067955	10					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003648648	86064266	86064390	11					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003564294	86031368	86031431	12					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003460717	86029197	86029274	13					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003683226	86089206	86089277	9					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003813463	86453030	86453138	1					-1	-1
ENSG00000109339	ENST00000641435	ENSP00000493067	-1	ENSE00003649864	86016478	86017370	14					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00001352600	86354530	86354644	3					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003470811	86194336	86194407	4	392	457	86194336	86194401	-1	0
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003615544	86159298	86159467	5	458	627	86159298	86159467	0	2
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003786679	86107223	86107352	6	628	757	86107223	86107352	2	0
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003583177	86101052	86101217	8					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003624416	86067773	86067955	10					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003648648	86064266	86064390	11					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003564294	86031368	86031431	12					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003460717	86029197	86029274	13					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003504799	86101894	86102032	7	758	823	86101967	86102032	0	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003683226	86089206	86089277	9					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00003649864	86016478	86017370	14					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00001520772	86453030	86453145	1					-1	-1
ENSG00000109339	ENST00000310816	ENSP00000309857	-1	ENSE00001484744	86370714	86370867	2					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003786679	86107223	86107352	5	716	845	86107223	86107352	2	0
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003606869	86159298	86159467	4	594	715	86159298	86159419	-1	2
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003583177	86101052	86101217	7					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003807041	86098524	86098595	8					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003624416	86067773	86067955	9					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003648648	86064266	86064390	10					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003564294	86031368	86031431	11					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003460717	86029197	86029274	12					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003504799	86101894	86102032	6	846	911	86101967	86102032	0	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003649864	86016478	86017370	13					-1	-1
ENSG00000109339	ENST00000638499	ENSP00000491626	-1	ENSE00003811413	86453030	86453360	1					-1	-1
ENSG00000109339	ENST00000641058		-1	ENSE00003564294	86031368	86031431	2					-1	-1
ENSG00000109339	ENST00000641058		-1	ENSE00003460717	86029197	86029274	3					-1	-1
ENSG00000109339	ENST00000641058		-1	ENSE00003812849	86064266	86065603	1					-1	-1
ENSG00000109339	ENST00000641058		-1	ENSE00003624214	86016480	86017370	4					-1	-1
ENSG00000109339	ENST00000508262		-1	ENSE00003624416	86067773	86067955	2					-1	-1
ENSG00000109339	ENST00000508262		-1	ENSE00003648648	86064266	86064390	3					-1	-1
ENSG00000109339	ENST00000508262		-1	ENSE00003564294	86031368	86031431	4					-1	-1
ENSG00000109339	ENST00000508262		-1	ENSE00003460717	86029197	86029274	5					-1	-1
ENSG00000109339	ENST00000508262		-1	ENSE00003624214	86016480	86017370	6					-1	-1
ENSG00000109339	ENST00000508262		-1	ENSE00001824342	86098524	86101434	1					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003654344	86101894	86102032	2					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003583177	86101052	86101217	3					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003807041	86098524	86098595	4					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003624416	86067773	86067955	5					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003648648	86064266	86064390	6					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003564294	86031368	86031431	7					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003460717	86029197	86029274	8					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00001520756	86107223	86107653	1					-1	-1
ENSG00000109339	ENST00000639930		-1	ENSE00003805603	86016480	86017375	9					-1	-1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003786679	86107223	86107352	5	1179	1308	86107223	86107352	2	0
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003518397	86103186	86103244	6	1309	1367	86103186	86103244	0	2
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003523984	86101894	86102032	7	1368	1506	86101894	86102032	2	0
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003598073	86101052	86101217	8	1507	1672	86101052	86101217	0	1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00002433828	86098524	86098595	9	1673	1744	86098524	86098595	1	1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003562222	86067773	86067955	10	1745	1927	86067773	86067955	1	1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003535929	86064266	86064390	11	1928	2052	86064266	86064390	1	0
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003648739	86031368	86031431	12	2053	2116	86031368	86031431	0	1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003503801	86029197	86029274	13	2117	2194	86029197	86029274	1	1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00001520792	86194309	86194407	3					-1	-1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003606869	86159298	86159467	4	1057	1178	86159298	86159419	-1	2
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003805952	86358081	86358874	1					-1	-1
ENSG00000109339	ENST00000395166	ENSP00000378595	-1	ENSE00003555776	86016480	86017370	14	2195	2337	86017228	86017370	1	-1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003518397	86103186	86103244	5	711	769	86103186	86103244	0	2
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003523984	86101894	86102032	6	770	908	86101894	86102032	2	0
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003598073	86101052	86101217	7	909	1074	86101052	86101217	0	1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00002433828	86098524	86098595	8	1075	1146	86098524	86098595	1	1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003562222	86067773	86067955	9	1147	1329	86067773	86067955	1	1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003535929	86064266	86064390	10	1330	1454	86064266	86064390	1	0
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003648739	86031368	86031431	11	1455	1518	86031368	86031431	0	1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003503801	86029197	86029274	12	1519	1596	86029197	86029274	1	1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003812063	86107223	86107352	4	687	710	86107223	86107246	-1	0
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003591084	86194336	86194407	3					-1	-1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003812497	86359658	86360050	1					-1	-1
ENSG00000109339	ENST00000641607	ENSP00000492920	-1	ENSE00003812397	86016486	86017370	13	1597	1739	86017228	86017370	1	-1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003786679	86107223	86107352	4	718	847	86107223	86107352	2	0
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003518397	86103186	86103244	5	848	906	86103186	86103244	0	2
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003523984	86101894	86102032	6	907	1045	86101894	86102032	2	0
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003598073	86101052	86101217	7	1046	1211	86101052	86101217	0	1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00002433828	86098524	86098595	8	1212	1283	86098524	86098595	1	1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003562222	86067773	86067955	9	1284	1466	86067773	86067955	1	1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003535929	86064266	86064390	10	1467	1591	86064266	86064390	1	0
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003648739	86031368	86031431	11	1592	1655	86031368	86031431	0	1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003503801	86029197	86029274	12	1656	1733	86029197	86029274	1	1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003606869	86159298	86159467	3	596	717	86159298	86159419	-1	2
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003812469	86359658	86360089	1					-1	-1
ENSG00000109339	ENST00000641537	ENSP00000493329	-1	ENSE00003812199	86016486	86017375	13	1734	1750	86017359	86017375	1	-1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00001352600	86354530	86354644	2					-1	-1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003470811	86194336	86194407	4	597	662	86194336	86194401	-1	0
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003615544	86159298	86159467	5	663	832	86159298	86159467	0	2
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003786679	86107223	86107352	6	833	962	86107223	86107352	2	0
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003518397	86103186	86103244	7	963	1021	86103186	86103244	0	2
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003523984	86101894	86102032	8	1022	1160	86101894	86102032	2	0
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003598073	86101052	86101217	9	1161	1326	86101052	86101217	0	1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00002433828	86098524	86098595	10	1327	1398	86098524	86098595	1	1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003562222	86067773	86067955	11	1399	1581	86067773	86067955	1	1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003535929	86064266	86064390	12	1582	1706	86064266	86064390	1	0
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003648739	86031368	86031431	13	1707	1770	86031368	86031431	0	1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003503801	86029197	86029274	14	1771	1848	86029197	86029274	1	1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003812033	86359658	86360051	1					-1	-1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00002047119	86335076	86335156	3					-1	-1
ENSG00000109339	ENST00000641823	ENSP00000493408	-1	ENSE00003814125	86016487	86017370	15	1849	1991	86017228	86017370	1	-1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003786679	86107223	86107352	4	382	511	86107223	86107352	2	0
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003518397	86103186	86103244	5	512	570	86103186	86103244	0	2
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003523984	86101894	86102032	6	571	709	86101894	86102032	2	0
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003598073	86101052	86101217	7	710	875	86101052	86101217	0	1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00002433828	86098524	86098595	8	876	947	86098524	86098595	1	1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003562222	86067773	86067955	9	948	1130	86067773	86067955	1	1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003535929	86064266	86064390	10	1131	1255	86064266	86064390	1	0
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003648739	86031368	86031431	11	1256	1319	86031368	86031431	0	1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003503801	86029197	86029274	12	1320	1397	86029197	86029274	1	1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00001520792	86194309	86194407	2					-1	-1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003606869	86159298	86159467	3	260	381	86159298	86159419	-1	2
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003812055	86340339	86340450	1					-1	-1
ENSG00000109339	ENST00000641430	ENSP00000492972	-1	ENSE00003811427	86016488	86017375	13	1398	1414	86017359	86017375	1	-1
ENSG00000109339	ENST00000640970	ENSP00000492231	-1	ENSE00001352600	86354530	86354644	2					-1	-1
