GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00003926498	100106876	100107623	15	1825	2202	100107246	100107623	0	-1
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00001906415	100114054	100114231	2	169	324	100114054	100114209	-1	0
ENSG00000106290	ENST00000687447	ENSP00000510217	-1	ENSE00001861103	100119204	100119349	1					-1	-1
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003471681	100113868	100113954	3	332	418	100113868	100113954	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00000824907	100113616	100113769	4	419	572	100113616	100113769	0	1
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003786915	100113349	100113405	5	573	629	100113349	100113405	1	1
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003641538	100112798	100112917	6	630	749	100112798	100112917	1	1
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003468521	100112108	100112253	7	750	895	100112108	100112253	1	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003520015	100111922	100111999	8	896	973	100111922	100111999	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003546321	100111728	100111829	9	974	1075	100111728	100111829	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003600719	100111139	100111321	10	1076	1258	100111139	100111321	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003680922	100110200	100110274	11	1259	1333	100110200	100110274	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003482704	100109948	100110073	12	1334	1459	100109948	100110073	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003507111	100108367	100108540	13	1460	1633	100108367	100108540	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003627676	100107926	100108123	14	1634	1831	100107926	100108123	0	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00003926498	100106876	100107623	15	1832	2209	100107246	100107623	0	-1
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00001645858	100114084	100114268	2	206	331	100114084	100114209	-1	0
ENSG00000106290	ENST00000692408	ENSP00000508788	-1	ENSE00001861103	100119204	100119349	1					-1	-1
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003585151	100114054	100114268	3	308	463	100114054	100114209	-1	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003471681	100113868	100113954	4	464	550	100113868	100113954	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00000824907	100113616	100113769	5	551	704	100113616	100113769	0	1
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003786915	100113349	100113405	6	705	761	100113349	100113405	1	1
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003641538	100112798	100112917	7	762	881	100112798	100112917	1	1
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003468521	100112108	100112253	8	882	1027	100112108	100112253	1	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003520015	100111922	100111999	9	1028	1105	100111922	100111999	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003546321	100111728	100111829	10	1106	1207	100111728	100111829	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003600719	100111139	100111321	11	1208	1390	100111139	100111321	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003680922	100110200	100110274	12	1391	1465	100110200	100110274	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003482704	100109948	100110073	13	1466	1591	100109948	100110073	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003507111	100108367	100108540	14	1592	1765	100108367	100108540	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003627676	100107926	100108123	15	1766	1963	100107926	100108123	0	0
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003926498	100106876	100107623	16	1964	2341	100107246	100107623	0	-1
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00003931983	100119204	100119352	1					-1	-1
ENSG00000106290	ENST00000689754	ENSP00000509866	-1	ENSE00002296775	100116514	100116612	2					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003471681	100113868	100113954	3	660	746	100113868	100113954	0	0
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003518128	100112798	100112917	6					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003477434	100112108	100112253	7					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003599595	100111922	100111999	8					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003664692	100111728	100111829	9					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003614657	100111139	100111321	10					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003481119	100110200	100110274	11					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003544532	100109948	100110073	12					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003634965	100108367	100108540	13					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003636839	100107926	100108123	14					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003925704	100106876	100107623	15					-1	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00001755957	100113680	100113769	4	747	836	100113680	100113769	0	0
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003605615	100113349	100113405	5	837	848	100113394	100113405	0	-1
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00001645858	100114084	100114268	2	534	659	100114084	100114209	-1	0
ENSG00000106290	ENST00000689866	ENSP00000509889	-1	ENSE00003933212	100118880	100119353	1					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003471681	100113868	100113954	3	337	423	100113868	100113954	0	0
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003518128	100112798	100112917	6					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003477434	100112108	100112253	7					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003599595	100111922	100111999	8					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003664692	100111728	100111829	9					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003614657	100111139	100111321	10					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003481119	100110200	100110274	11					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003544532	100109948	100110073	12					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003634965	100108367	100108540	13					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003636839	100107926	100108123	14					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003925704	100106876	100107623	15					-1	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00001755957	100113680	100113769	4	424	513	100113680	100113769	0	0
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003605615	100113349	100113405	5	514	525	100113394	100113405	0	-1
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00001645858	100114084	100114268	2	211	336	100114084	100114209	-1	0
ENSG00000106290	ENST00000688091	ENSP00000510079	-1	ENSE00003926693	100119204	100119354	1					-1	-1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003585151	100114054	100114268	4	766	921	100114054	100114209	-1	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003471681	100113868	100113954	5	922	1008	100113868	100113954	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00000824907	100113616	100113769	6	1009	1162	100113616	100113769	0	1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003786915	100113349	100113405	7	1163	1219	100113349	100113405	1	1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003641538	100112798	100112917	8	1220	1339	100112798	100112917	1	1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003468521	100112108	100112253	9	1340	1485	100112108	100112253	1	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003520015	100111922	100111999	10	1486	1563	100111922	100111999	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003546321	100111728	100111829	11	1564	1665	100111728	100111829	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003600719	100111139	100111321	12	1666	1848	100111139	100111321	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003680922	100110200	100110274	13	1849	1923	100110200	100110274	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003482704	100109948	100110073	14	1924	2049	100109948	100110073	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003507111	100108367	100108540	15	2050	2223	100108367	100108540	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003627676	100107926	100108123	16	2224	2421	100107926	100108123	0	0
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003926498	100106876	100107623	17	2422	2799	100107246	100107623	0	-1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00002296775	100116514	100116612	3					-1	-1
ENSG00000106290	ENST00000460673	ENSP00000427710	-1	ENSE00003935204	100118880	100119354	1					-1	-1
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003585151	100114054	100114268	3	633	788	100114054	100114209	-1	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003471681	100113868	100113954	4	789	875	100113868	100113954	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00000824907	100113616	100113769	5	876	1029	100113616	100113769	0	1
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003786915	100113349	100113405	6	1030	1086	100113349	100113405	1	1
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003641538	100112798	100112917	7	1087	1206	100112798	100112917	1	1
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003468521	100112108	100112253	8	1207	1352	100112108	100112253	1	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003520015	100111922	100111999	9	1353	1430	100111922	100111999	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003546321	100111728	100111829	10	1431	1532	100111728	100111829	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003600719	100111139	100111321	11	1533	1715	100111139	100111321	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003680922	100110200	100110274	12	1716	1790	100110200	100110274	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003482704	100109948	100110073	13	1791	1916	100109948	100110073	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003507111	100108367	100108540	14	1917	2090	100108367	100108540	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003627676	100107926	100108123	15	2091	2288	100107926	100108123	0	0
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003926498	100106876	100107623	16	2289	2666	100107246	100107623	0	-1
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003935204	100118880	100119354	1					-1	-1
ENSG00000106290	ENST00000686777	ENSP00000510166	-1	ENSE00003803360	100115846	100115943	2					-1	-1
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003471681	100113868	100113954	3	661	747	100113868	100113954	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00000824907	100113616	100113769	4	748	901	100113616	100113769	0	1
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003786915	100113349	100113405	5	902	958	100113349	100113405	1	1
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003641538	100112798	100112917	6	959	1078	100112798	100112917	1	1
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003468521	100112108	100112253	7	1079	1224	100112108	100112253	1	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003520015	100111922	100111999	8	1225	1302	100111922	100111999	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003546321	100111728	100111829	9	1303	1404	100111728	100111829	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003600719	100111139	100111321	10	1405	1587	100111139	100111321	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003680922	100110200	100110274	11	1588	1662	100110200	100110274	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003482704	100109948	100110073	12	1663	1788	100109948	100110073	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003507111	100108367	100108540	13	1789	1962	100108367	100108540	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003627676	100107926	100108123	14	1963	2160	100107926	100108123	0	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003926498	100106876	100107623	15	2161	2538	100107246	100107623	0	-1
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00001645858	100114084	100114268	2	535	660	100114084	100114209	-1	0
ENSG00000106290	ENST00000687672	ENSP00000509741	-1	ENSE00003935204	100118880	100119354	1					-1	-1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003585151	100114054	100114268	4	444	599	100114054	100114209	-1	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003471681	100113868	100113954	5	600	686	100113868	100113954	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00000824907	100113616	100113769	6	687	840	100113616	100113769	0	1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003786915	100113349	100113405	7	841	897	100113349	100113405	1	1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003641538	100112798	100112917	8	898	1017	100112798	100112917	1	1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003468521	100112108	100112253	9	1018	1163	100112108	100112253	1	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003520015	100111922	100111999	10	1164	1241	100111922	100111999	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003546321	100111728	100111829	11	1242	1343	100111728	100111829	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003600719	100111139	100111321	12	1344	1526	100111139	100111321	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003680922	100110200	100110274	13	1527	1601	100110200	100110274	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003482704	100109948	100110073	14	1602	1727	100109948	100110073	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003507111	100108367	100108540	15	1728	1901	100108367	100108540	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003627676	100107926	100108123	16	1902	2099	100107926	100108123	0	0
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00003926498	100106876	100107623	17	2100	2477	100107246	100107623	0	-1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00001694703	100118518	100118649	2					-1	-1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00002296775	100116514	100116612	3					-1	-1
ENSG00000106290	ENST00000687410	ENSP00000509158	-1	ENSE00001666624	100119204	100119356	1					-1	-1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003471681	100113868	100113954	5	566	652	100113868	100113954	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00000824907	100113616	100113769	6	653	806	100113616	100113769	0	1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003786915	100113349	100113405	7	807	863	100113349	100113405	1	1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003641538	100112798	100112917	8	864	983	100112798	100112917	1	1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003468521	100112108	100112253	9	984	1129	100112108	100112253	1	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003520015	100111922	100111999	10	1130	1207	100111922	100111999	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003546321	100111728	100111829	11	1208	1309	100111728	100111829	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003600719	100111139	100111321	12	1310	1492	100111139	100111321	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003680922	100110200	100110274	13	1493	1567	100110200	100110274	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003482704	100109948	100110073	14	1568	1693	100109948	100110073	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003507111	100108367	100108540	15	1694	1867	100108367	100108540	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003627676	100107926	100108123	16	1868	2065	100107926	100108123	0	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003926498	100106876	100107623	17	2066	2443	100107246	100107623	0	-1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00001645858	100114084	100114268	4	440	565	100114084	100114209	-1	0
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003803360	100115846	100115943	3					-1	-1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00003926287	100119329	100119356	1					-1	-1
ENSG00000106290	ENST00000687151	ENSP00000508852	-1	ENSE00001892335	100118396	100118649	2					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003585151	100114054	100114268	2	537	692	100114054	100114209	-1	0
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003471681	100113868	100113954	3	693	779	100113868	100113954	0	0
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00000824907	100113616	100113769	4	780	933	100113616	100113769	0	1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003481119	100110200	100110274	10					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003544532	100109948	100110073	11					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003634965	100108367	100108540	12					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003636839	100107926	100108123	13					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003925704	100106876	100107623	14					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003935648	100118880	100119356	1					-1	-1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003934558	100112798	100112864	5	934	1000	100112798	100112864	1	2
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003925129	100112108	100112253	6	1001	1146	100112108	100112253	2	1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00001722439	100111922	100111999	7	1147	1224	100111922	100111999	1	1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00003935866	100111728	100111829	8	1225	1326	100111728	100111829	1	1
ENSG00000106290	ENST00000685713	ENSP00000509921	-1	ENSE00001848109	100111139	100111321	9	1327	1334	100111314	100111321	1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003667023	100113868	100113954	3					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00001836815	100113349	100113769	4					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003518128	100112798	100112917	5					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003477434	100112108	100112253	6					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003599595	100111922	100111999	7					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003664692	100111728	100111829	8					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003614657	100111139	100111321	9					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003481119	100110200	100110274	10					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003544532	100109948	100110073	11					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003634965	100108367	100108540	12					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003636839	100107926	100108123	13					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003925704	100106876	100107623	14					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003528862	100114054	100114268	2					-1	-1
ENSG00000106290	ENST00000690291		-1	ENSE00003935648	100118880	100119356	1					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003667023	100113868	100113954	3					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00001836815	100113349	100113769	4					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003518128	100112798	100112917	5					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003477434	100112108	100112253	6					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003614657	100111139	100111321	8					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003481119	100110200	100110274	9					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003544532	100109948	100110073	10					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003634965	100108367	100108540	11					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003636839	100107926	100108123	12					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003925704	100106876	100107623	13					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003528862	100114054	100114268	2					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003935648	100118880	100119356	1					-1	-1
ENSG00000106290	ENST00000692175		-1	ENSE00003925384	100111728	100111999	7					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003585151	100114054	100114268	2	537	692	100114054	100114209	-1	0
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003471681	100113868	100113954	3	693	779	100113868	100113954	0	0
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00000824907	100113616	100113769	4	780	933	100113616	100113769	0	1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003786915	100113349	100113405	5	934	990	100113349	100113405	1	1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003641538	100112798	100112917	6	991	1110	100112798	100112917	1	1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003468521	100112108	100112253	7	1111	1256	100112108	100112253	1	0
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003614657	100111139	100111321	10					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003481119	100110200	100110274	11					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003544532	100109948	100110073	12					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003634965	100108367	100108540	13					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003636839	100107926	100108123	14					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003925704	100106876	100107623	15					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003935648	100118880	100119356	1					-1	-1
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00001838308	100111947	100111999	8	1257	1309	100111947	100111999	0	2
ENSG00000106290	ENST00000686141	ENSP00000509002	-1	ENSE00003931919	100111728	100111829	9	1310	1319	100111820	100111829	2	-1
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003471681	100113868	100113954	4	307	393	100113868	100113954	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00000824907	100113616	100113769	5	394	547	100113616	100113769	0	1
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003786915	100113349	100113405	6	548	604	100113349	100113405	1	1
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003641538	100112798	100112917	7	605	724	100112798	100112917	1	1
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003468521	100112108	100112253	8	725	870	100112108	100112253	1	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003520015	100111922	100111999	9	871	948	100111922	100111999	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003546321	100111728	100111829	10	949	1050	100111728	100111829	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003600719	100111139	100111321	11	1051	1233	100111139	100111321	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003680922	100110200	100110274	12	1234	1308	100110200	100110274	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003482704	100109948	100110073	13	1309	1434	100109948	100110073	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003507111	100108367	100108540	14	1435	1608	100108367	100108540	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003627676	100107926	100108123	15	1609	1806	100107926	100108123	0	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003926498	100106876	100107623	16	1807	2184	100107246	100107623	0	-1
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003929193	100114755	100114845	2					-1	-1
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00001645858	100114084	100114268	3	181	306	100114084	100114209	-1	0
ENSG00000106290	ENST00000686172	ENSP00000510809	-1	ENSE00003935288	100119329	100119358	1					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003585151	100114054	100114268	2	215	370	100114054	100114209	-1	0
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003471681	100113868	100113954	3	371	457	100113868	100113954	0	0
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003518128	100112798	100112917	6					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003477434	100112108	100112253	7					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003599595	100111922	100111999	8					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003664692	100111728	100111829	9					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003614657	100111139	100111321	10					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003481119	100110200	100110274	11					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003544532	100109948	100110073	12					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003634965	100108367	100108540	13					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003636839	100107926	100108123	14					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00003925704	100106876	100107623	15					-1	-1
ENSG00000106290	ENST00000690602	ENSP00000509383	-1	ENSE00001755957	100113680	100113769	4	458	547	100113680	100113769	0	0
